"","Date","ppt..mm.","tmin..degrees.C.","tmean..degrees.C.","tmax..degrees.C.","tdmean..degrees.C.","vpdmin..hPa.","vpdmax..hPa.","agency_cd","site_no","X_00010_00001","X_00010_00001_cd","X_00010_00003","X_00010_00003_cd","X_00060_00003","X_00060_00003_cd","yr","mo","doy"
"2438",2020-07-07,0.38,11.7,20.9,30.2,9.3,2.32,31.12,"USGS","13342500",17.5,"A",15.9,"A",14100,"A","2020",7,189
"2439",2020-07-08,0,12.1,18.8,25.6,8,3.17,22.41,"USGS","13342500",17.3,"A",15.4,"A",14800,"A","2020",7,190
"2440",2020-07-09,0,11.1,18.7,26.2,8.3,2.38,23.55,"USGS","13342500",14.3,"A",13.4,"A",19000,"A","2020",7,191
"2441",2020-07-10,3.43,11.7,20.8,29.9,10.4,1.53,30.6,"USGS","13342500",14.7,"A",13.4,"A",18900,"A","2020",7,192
"2442",2020-07-11,0,13.4,20.9,28.3,11.7,1.37,25.9,"USGS","13342500",15.1,"A",13.8,"A",18800,"A","2020",7,193
"2443",2020-07-12,0,13.8,24.4,35,9.4,3.03,44.19,"USGS","13342500",14.5,"A",13.6,"A",18100,"A","2020",7,194
"2444",2020-07-13,0,12.8,20.1,27.5,7.1,6.23,25.8,"USGS","13342500",14.2,"A",13.2,"A",17400,"A","2020",7,195
"2445",2020-07-14,0,9.9,18.3,26.6,3.5,3.84,28.18,"USGS","13342500",14.1,"A",12.9,"A",16900,"A","2020",7,196
"2446",2020-07-15,0,9.7,19.6,29.5,5.2,3.56,33.51,"USGS","13342500",14.2,"A",12.9,"A",16400,"A","2020",7,197
"2447",2020-07-16,0,12.6,22.9,33.1,7,4.69,41.49,"USGS","13342500",14.4,"A",13,"A",16000,"A","2020",7,198
"2448",2020-07-17,0,15.1,24.8,34.5,9.8,5.58,42.41,"USGS","13342500",14.5,"A",13.1,"A",15700,"A","2020",7,199
"2449",2020-07-18,0,14.5,22.4,30.2,9.4,4.86,32.04,"USGS","13342500",14.5,"A",13.2,"A",15400,"A","2020",7,200
"2450",2020-07-19,0,13.8,22.7,31.5,9,4.14,36.16,"USGS","13342500",13.5,"A",12.7,"A",17600,"A","2020",7,201
"2451",2020-07-20,0,14.4,24.1,33.8,10,4.87,41.27,"USGS","13342500",13.6,"A",12.4,"A",17800,"A","2020",7,202
"2452",2020-07-21,0,16.5,26,35.6,10.8,5.34,46.52,"USGS","13342500",13.7,"A",12.5,"A",17600,"A","2020",7,203
"2453",2020-07-22,0,17.4,27.2,36.9,11.1,6.52,50.74,"USGS","13342500",13.4,"A",12.4,"A",17300,"A","2020",7,204
"2454",2020-07-23,0,18.4,27,35.5,11.9,7.53,43.82,"USGS","13342500",14,"A",12.7,"A",14700,"A","2020",7,205
"2455",2020-07-24,0,15.1,23.2,31.3,7.6,6.82,35.99,"USGS","13342500",14,"A",12.8,"A",14200,"A","2020",7,206
"2456",2020-07-25,0,12.5,21.5,30.5,3.7,5.36,36.91,"USGS","13342500",12.9,"A",12,"A",16600,"A","2020",7,207
"2457",2020-07-26,0,11.8,20.8,29.9,5.2,5.29,34.06,"USGS","13342500",12.9,"A",11.7,"A",16700,"A","2020",7,208
"2458",2020-07-27,0,12.6,23.3,34,5.4,5.55,45.87,"USGS","13342500",13,"A",11.8,"A",16500,"A","2020",7,209
"2459",2020-07-28,0,15,26.3,37.5,7.1,6.83,55.13,"USGS","13342500",12.7,"A",11.7,"A",16500,"A","2020",7,210
"2460",2020-07-29,0,17.2,27.2,37.1,9.8,8.28,52.08,"USGS","13342500",12.5,"A",11.7,"A",16400,"A","2020",7,211
"2461",2020-07-30,0,19.3,27.2,35.1,13,6.77,42.12,"USGS","13342500",13,"A",12,"A",16300,"A","2020",7,212
"2462",2020-07-31,0,18.9,29.6,40.4,11.7,6.22,64.71,"USGS","13342500",13.6,"A",12.3,"A",16300,"A","2020",7,213
"2463",2020-08-01,0,20.4,30.4,40.4,11.2,10.33,61.43,"USGS","13342500",12.5,"A",11.9,"A",16100,"A","2020",8,214
"2464",2020-08-02,0,15.6,24,32.5,8.6,7.25,36.92,"USGS","13342500",12.9,"A",11.8,"A",16000,"A","2020",8,215
"2465",2020-08-03,0,14.8,25.1,35.4,7.6,6.06,47.72,"USGS","13342500",13,"A",11.8,"A",15900,"A","2020",8,216
"2466",2020-08-04,0,14.6,23.3,32.1,7.7,6.91,36.88,"USGS","13342500",14,"A",12.3,"A",13400,"A","2020",8,217
"2467",2020-08-05,0,13.6,24.1,34.6,6.6,5.88,46.53,"USGS","13342500",14,"A",12.8,"A",12800,"A","2020",8,218
"2468",2020-08-06,0,14.4,25.8,37.2,7.7,6.42,54.9,"USGS","13342500",13.7,"A",12.8,"A",12800,"A","2020",8,219
"2469",2020-08-07,0.72,13.4,21.4,29.5,9.5,6.24,29.02,"USGS","13342500",13.4,"A",12.5,"A",12800,"A","2020",8,220
"2470",2020-08-08,0,11,19.1,27.1,4.3,4.5,28.05,"USGS","13342500",14,"A",12.5,"A",12300,"A","2020",8,221
"2471",2020-08-09,0,12.1,21,29.9,7.1,5.24,32.08,"USGS","13342500",13.9,"A",12.6,"A",12000,"A","2020",8,222
"2472",2020-08-10,0,12.4,20.9,29.3,5.6,4.85,32.04,"USGS","13342500",13.6,"A",12.4,"A",11900,"A","2020",8,223
"2473",2020-08-11,0,12.2,23,33.8,6.1,5.8,42.99,"USGS","13342500",13.7,"A",12.5,"A",11900,"A","2020",8,224
"2474",2020-08-12,0,14.9,24.6,34.3,3.9,6.85,45.59,"USGS","13342500",12.5,"A",11.6,"A",11900,"A","2020",8,225
"2475",2020-08-13,0,9.8,15.6,21.4,7.4,1.73,16.6,"USGS","13342500",12.7,"A",11.5,"A",12400,"A","2020",8,226
"2476",2020-08-14,0,8.7,17.8,26.9,3,1.84,29.04,"USGS","13342500",12.7,"A",11.4,"A",12500,"A","2020",8,227
"2477",2020-08-15,0,8.1,19.8,31.5,1.7,4.6,40.02,"USGS","13342500",13,"A",11.6,"A",12500,"A","2020",8,228
"2478",2020-08-16,0,12.2,24.3,36.5,4.6,6.44,53.7,"USGS","13342500",13.2,"A",12,"A",12500,"A","2020",8,229
"2479",2020-08-17,0,16.7,29,41.2,8.1,9.04,68.98,"USGS","13342500",13.4,"A",12.2,"A",12400,"A","2020",8,230
"2480",2020-08-18,0,21.4,30.9,40.4,10.9,13.9,64.22,"USGS","13342500",13.2,"A",12.3,"A",12400,"A","2020",8,231
"2481",2020-08-19,0.4,23.2,31.1,39.1,12.7,11.85,56.92,"USGS","13342500",13.7,"A",12.6,"A",12400,"A","2020",8,232
"2482",2020-08-20,0,17.5,26.5,35.6,9.6,7.9,46.31,"USGS","13342500",13.5,"A",12.4,"A",11500,"A","2020",8,233
"2483",2020-08-21,0,15.5,24,32.4,7.7,7.33,38.3,"USGS","13342500",13.8,"A",12.7,"A",11300,"A","2020",8,234
"2484",2020-08-22,0,14.7,24.6,34.4,10.4,5.57,42.62,"USGS","13342500",13.8,"A",12.8,"A",11300,"A","2020",8,235
"2485",2020-08-23,0,14.1,22.2,30.3,9.7,5.17,31.01,"USGS","13342500",13.5,"A",12.3,"A",11300,"A","2020",8,236
"2486",2020-08-24,0,13.4,23.7,34.1,7.9,5.37,42.26,"USGS","13342500",12.5,"A",12,"A",11200,"A","2020",8,237
"2487",2020-08-25,0,15.1,22.7,30.4,9.6,5.96,32.81,"USGS","13342500",12.3,"A",11.8,"A",10600,"A","2020",8,238
"2488",2020-08-26,0,13.2,20.4,27.6,11.3,2.99,22.94,"USGS","13342500",13.4,"A",12.2,"A",10500,"A","2020",8,239
"2489",2020-08-27,0,12.8,22.8,32.8,8.3,2.64,38.81,"USGS","13342500",13.4,"A",12.2,"A",10500,"A","2020",8,240
"2490",2020-08-28,0,12.1,22.1,32.1,3.7,6.29,40.64,"USGS","13342500",13.1,"A",12,"A",10500,"A","2020",8,241
"2491",2020-08-29,0,11.3,21.9,32.4,2.7,5.84,42.32,"USGS","13342500",13.3,"A",12.1,"A",10100,"A","2020",8,242
"2492",2020-08-30,0,10.6,20.7,30.8,2.2,5.32,37.02,"USGS","13342500",13.1,"A",12.1,"A",9930,"A","2020",8,243
"2493",2020-08-31,0,11.7,18.7,25.7,0.1,7.43,27.75,"USGS","13342500",12.2,"A [4]",11.6,"A [4]",9900,"A","2020",8,244
"2767",2021-06-01,0,10.6,20.9,31.2,5.8,4.12,36.44,"USGS","13342500",12.2,"A",11.7,"A",30900,"A","2021",6,152
"2768",2021-06-02,0,13.1,23.4,33.7,9.2,4.33,40.98,"USGS","13342500",12.8,"A",12.2,"A",34200,"A","2021",6,153
"2769",2021-06-03,0,15.2,26.2,37.1,10.9,4.48,51.14,"USGS","13342500",13,"A",12.4,"A",38500,"A","2021",6,154
"2770",2021-06-04,0.84,16.9,25.9,34.9,10.8,5.87,43.48,"USGS","13342500",13,"A",12.2,"A",40100,"A","2021",6,155
"2771",2021-06-05,0,13,22.1,31.2,4.4,7.15,37.08,"USGS","13342500",13.2,"A",12.5,"A",40400,"A","2021",6,156
"2772",2021-06-06,0,9.7,16.6,23.3,2.3,5.28,21.19,"USGS","13342500",12.5,"A",11.6,"A",33500,"A","2021",6,157
"2773",2021-06-07,0,4.2,10.9,17.6,1.3,1.97,13.02,"USGS","13342500",11.2,"A",10.7,"A",27100,"A","2021",6,158
"2774",2021-06-08,2.91,4.5,12.5,20.4,4.3,1.35,16.15,"USGS","13342500",12.2,"A",11.4,"A",23300,"A","2021",6,159
"2775",2021-06-09,0,10.1,17.4,24.7,4.2,1.96,23.02,"USGS","13342500",12.4,"A",11.9,"A",21600,"A","2021",6,160
"2776",2021-06-10,0.81,11.9,16.4,20.8,6.8,2.27,15.06,"USGS","13342500",12.9,"A",12.2,"A",22500,"A","2021",6,161
"2777",2021-06-11,0,8,14.8,21.5,2.3,2.49,19.37,"USGS","13342500",11.9,"A",11,"A",26300,"A","2021",6,162
"2778",2021-06-12,1.87,9.3,17.5,25.5,6.1,1.44,24.41,"USGS","13342500",12.2,"A",11.3,"A",20800,"A","2021",6,163
"2779",2021-06-13,0,12.6,19.6,26.5,10.2,1.31,22.82,"USGS","13342500",14.7,"A",13.6,"A",19300,"A","2021",6,164
"2780",2021-06-14,0,15.6,25.7,35.7,12,5.68,43.91,"USGS","13342500",15.9,"A",14.9,"A",19800,"A","2021",6,165
"2781",2021-06-15,0.84,15.4,24,32.6,11.4,4.95,34.84,"USGS","13342500",15.8,"A",15.4,"A",20700,"A","2021",6,166
"2782",2021-06-16,6.52,8.4,15.2,22.1,10.3,0.77,13.66,"USGS","13342500",16.6,"A",15.7,"A",19900,"A","2021",6,167
"2783",2021-06-17,0,8.5,17,25.4,7.4,1.18,23.36,"USGS","13342500",16.7,"A",15.7,"A",17600,"A","2021",6,168
"2784",2021-06-18,0,9.8,19.6,29.3,6.3,2.31,32.57,"USGS","13342500",16.9,"A",15.6,"A",15700,"A","2021",6,169
"2785",2021-06-19,0,11.6,22.2,32.8,6.9,3.74,41.04,"USGS","13342500",17.4,"A",16,"A",14600,"A","2021",6,170
"2786",2021-06-20,0,13.2,22,30.7,7.6,4.64,34.37,"USGS","13342500",18.4,"A",16.7,"A",13800,"A","2021",6,171
"2787",2021-06-21,0,14.8,23.2,31.5,10.5,5.06,33.98,"USGS","13342500",19.1,"A",17.6,"A",13100,"A","2021",6,172
"2788",2021-06-22,0,15.1,25.2,35.2,10.7,4.83,43.79,"USGS","13342500",19.3,"A",17.9,"A",12400,"A","2021",6,173
"2789",2021-06-23,0,17.1,26.3,35.6,11.3,6.78,45.24,"USGS","13342500",18,"A",15.2,"A",19200,"A","2021",6,174
"2790",2021-06-24,0,17.1,26.2,35.4,10.3,7.63,45.34,"USGS","13342500",14.6,"A",13.4,"A",22200,"A","2021",6,175
"2791",2021-06-25,0,16.5,25.2,33.8,9.5,6.7,41.99,"USGS","13342500",14.5,"A",13.3,"A",21400,"A","2021",6,176
"2792",2021-06-26,0,18.1,26.3,34.4,10.7,7.91,42.41,"USGS","13342500",14.5,"A",13.3,"A",20700,"A","2021",6,177
"2793",2021-06-27,0,18.4,28.3,38.2,11.8,7.72,54.06,"USGS","13342500",14.5,"A",13.3,"A",20100,"A","2021",6,178
"2794",2021-06-28,0,20.9,30.6,40.3,11.5,10.58,62.18,"USGS","13342500",14.7,"A",13.4,"A",19600,"A","2021",6,179
"2795",2021-06-29,0,22.8,32.9,43,11.9,13.21,74.98,"USGS","13342500",15,"A",13.7,"A",19200,"A","2021",6,180
"2796",2021-06-30,0,22,33.5,44.9,10.2,12.86,85.31,"USGS","13342500",14.9,"A",13.7,"A",18700,"A","2021",6,181
"2797",2021-07-01,0,23.5,33.7,44,10.7,14.56,80.78,"USGS","13342500",14.9,"A",13.8,"A",18300,"A","2021",7,182
"2798",2021-07-02,0,20.9,29.2,37.5,12,10.59,50.59,"USGS","13342500",14.5,"A",13.4,"A",17800,"A","2021",7,183
"2799",2021-07-03,0,16.2,26.2,36.2,7.7,8.65,51.25,"USGS","13342500",15.3,"A",13.7,"A",16100,"A","2021",7,184
"2800",2021-07-04,0,15.9,26.7,37.6,4.8,8.94,57.28,"USGS","13342500",15.3,"A",14,"A",14800,"A","2021",7,185
"2801",2021-07-05,0,16.8,26.7,36.6,2,10.89,56.9,"USGS","13342500",14.9,"A",13.6,"A",14400,"A","2021",7,186
"2802",2021-07-06,0,16.1,26.4,36.6,2.3,10.65,54.89,"USGS","13342500",15.1,"A",13.6,"A",13500,"A","2021",7,187
"2803",2021-07-07,0,16.2,27.7,39.1,3.6,10.51,64,"USGS","13342500",15.1,"A",13.9,"A",12800,"A","2021",7,188
"2804",2021-07-08,0,17.4,26.2,35,4.4,11.82,47.24,"USGS","13342500",14.6,"A",13.4,"A",12600,"A","2021",7,189
"2805",2021-07-09,0,16.6,25.5,34.4,4.3,10.93,46.79,"USGS","13342500",13.7,"A",12.8,"A",13600,"A","2021",7,190
"2806",2021-07-10,0,15.8,25.1,34.4,2.9,9.6,47.88,"USGS","13342500",13,"A",12.2,"A",13400,"A","2021",7,191
"2807",2021-07-11,0,15.7,25.3,35,4.5,8.44,47.78,"USGS","13342500",13.8,"A",12.4,"A",13300,"A","2021",7,192
"2808",2021-07-12,0,15.5,25.9,36.2,4.4,8.51,53.28,"USGS","13342500",13,"A",12,"A",13200,"A","2021",7,193
"2809",2021-07-13,0,15.6,26.2,36.8,4.1,9.58,54.39,"USGS","13342500",13.8,"A",12.3,"A",12300,"A","2021",7,194
"2810",2021-07-14,0,16.9,27.3,37.8,6.7,10.04,56,"USGS","13342500",14,"A",12.8,"A",11700,"A","2021",7,195
"2811",2021-07-15,0,18.5,28.4,38.4,7.7,10.44,58.61,"USGS","13342500",13.6,"A",12.6,"A",11600,"A","2021",7,196
"2812",2021-07-16,0,16.1,25.5,34.9,5,9.91,48.02,"USGS","13342500",13.3,"A",12.3,"A",11500,"A","2021",7,197
"2813",2021-07-17,0,15.3,23.8,32.2,5.8,8.76,38.68,"USGS","13342500",13.1,"A",12.2,"A",11500,"A","2021",7,198
"2814",2021-07-18,0,15.4,23.8,32.2,6.9,8.4,38.3,"USGS","13342500",13.3,"A",12.2,"A",11400,"A","2021",7,199
"2815",2021-07-19,0,16.3,25.6,34.9,7.4,7.91,46.08,"USGS","13342500",12.5,"A",11.9,"A",11300,"A","2021",7,200
"2816",2021-07-20,0,18.8,26.2,33.5,9.1,10.34,40.03,"USGS","13342500",12.5,"A",11.8,"A",11100,"A","2021",7,201
"2817",2021-07-21,0,18.5,25.1,31.7,8.9,7.77,36.07,"USGS","13342500",14,"A",12.5,"A",10000,"A","2021",7,202
"2818",2021-07-22,0,13.4,21.8,30.3,3.3,5.99,35.48,"USGS","13342500",14.2,"A",12.9,"A",9070,"A","2021",7,203
"2819",2021-07-23,0,12,20.7,29.4,1.8,7.18,34.59,"USGS","13342500",14.8,"A",13.4,"A",7920,"A","2021",7,204
"2820",2021-07-24,0,11.8,22.1,32.5,0.6,6.89,43.41,"USGS","13342500",15.3,"A",14,"A",7420,"A","2021",7,205
"2821",2021-07-25,0,13.6,24.9,36.2,2.2,8.75,53.65,"USGS","13342500",15.4,"A",14.2,"A",7350,"A","2021",7,206
"2822",2021-07-26,0,16.5,27.2,37.9,4.7,10.68,58.36,"USGS","13342500",14.6,"A",14,"A",7300,"A","2021",7,207
"2823",2021-07-27,0,17.8,26.9,36,6.9,10.5,50.64,"USGS","13342500",14.7,"A",13.8,"A",7260,"A","2021",7,208
"2824",2021-07-28,0,19.4,26.7,34,10.1,9.93,40.65,"USGS","13342500",15.4,"A",14.2,"A",7230,"A","2021",7,209
"2825",2021-07-29,0,20.6,28.5,36.3,11.7,9.73,47.74,"USGS","13342500",15.9,"A",14.6,"A",7190,"A","2021",7,210
"2826",2021-07-30,0,20.2,29.8,39.4,7.6,10.72,61.36,"USGS","13342500",15.9,"A",14.7,"A",7140,"A","2021",7,211
"2827",2021-07-31,0,19.9,31,42.1,7.3,13.14,73.73,"USGS","13342500",15.7,"A",14.8,"A",7080,"A","2021",7,212
"2828",2021-08-01,1.15,21.8,32.1,42.4,11.9,9.75,72.41,"USGS","13342500",15,"A",13.6,"A",9380,"A","2021",8,213
"2829",2021-08-02,0,22.3,27,31.8,17.7,6.3,27.08,"USGS","13342500",14.1,"A",13.1,"A",9830,"A","2021",8,214
"2830",2021-08-03,0,20.2,28.5,36.8,14,5.77,48.26,"USGS","13342500",14.8,"A",13.5,"A",10500,"A","2021",8,215
"2831",2021-08-04,2.26,19.7,29.2,38.6,11.3,8.73,57.64,"USGS","13342500",14.3,"A",13.5,"A",10600,"A","2021",8,216
"2832",2021-08-05,0,20.8,29.1,37.3,10.2,12.1,52,"USGS","13342500",13.1,"A",12.5,"A",10400,"A","2021",8,217
"2833",2021-08-06,0,17.4,26.5,35.5,10.6,6.97,46.15,"USGS","13342500",13.4,"A",12.4,"A",10200,"A","2021",8,218
"2834",2021-08-07,0,16.8,24.2,31.7,10.8,5.83,33.83,"USGS","13342500",13.3,"A",12.4,"A",10200,"A","2021",8,219
"2835",2021-08-08,0.27,17.9,25.8,33.7,11.6,7.68,38.74,"USGS","13342500",13.2,"A",12.5,"A",10200,"A","2021",8,220
"2836",2021-08-09,0,15,19.5,23.9,4.9,7.39,22.2,"USGS","13342500",13,"A",11.9,"A",10600,"A","2021",8,221
"2837",2021-08-10,0,13.9,22,30.1,5.4,7.13,34.18,"USGS","13342500",12.9,"A",11.9,"A",10800,"A","2021",8,222
"2838",2021-08-11,0,13.7,23.7,33.7,7.2,6.41,42.45,"USGS","13342500",13.6,"A",12.3,"A",10200,"A","2021",8,223
"2839",2021-08-12,0,18.2,28.5,38.9,9,9.67,57.99,"USGS","13342500",13,"A",12.4,"A",9910,"A","2021",8,224
"2840",2021-08-13,0,19.1,28.6,38,6.2,11.64,58.71,"USGS","13342500",12.5,"A",11.6,"A",10500,"A","2021",8,225
"2841",2021-08-14,0,17.2,27.1,36.9,6,10.27,53.65,"USGS","13342500",12.4,"A",11.5,"A",10200,"A","2021",8,226
"2842",2021-08-15,0,17.6,27.7,37.8,8,9.79,55.76,"USGS","13342500",12.7,"A",11.7,"A",10100,"A","2021",8,227
"2843",2021-08-16,0,19.1,29,38.8,8.9,10.03,58.22,"USGS","13342500",13.1,"A",11.9,"A",10100,"A","2021",8,228
"2844",2021-08-17,0,19.3,27.9,36.5,6.8,10.57,52.45,"USGS","13342500",12.1,"A",11.4,"A",10000,"A","2021",8,229
"2845",2021-08-18,1.28,14.4,19.3,24.2,8.7,3.78,21.19,"USGS","13342500",11.8,"A",11.1,"A",9640,"A","2021",8,230
"2846",2021-08-19,0,12.1,18.4,24.6,9.8,2.1,19.6,"USGS","13342500",12.5,"A",11.5,"A",9490,"A","2021",8,231
"2847",2021-08-20,0,11.5,20.5,29.5,8.4,1.77,30.72,"USGS","13342500",12.4,"A",11.6,"A",9600,"A","2021",8,232
"2848",2021-08-21,9,14.2,21.6,29.1,11,1.62,28.8,"USGS","13342500",12.3,"A",11.5,"A",9600,"A","2021",8,233
"2849",2021-08-22,0.53,12.4,16.8,21.2,11.9,1.15,10.99,"USGS","13342500",13.1,"A",11.9,"A",9820,"A","2021",8,234
"2850",2021-08-23,0,11.2,19.6,28,8.3,1.63,26.55,"USGS","13342500",13.1,"A",12.1,"A",10100,"A","2021",8,235
"2851",2021-08-24,0,8,15.6,23.2,3,3.13,21.11,"USGS","13342500",13,"A",11.8,"A",9840,"A","2021",8,236
"2852",2021-08-25,0,7.5,17.9,28.3,0.6,3.11,33.38,"USGS","13342500",12.2,"A",11.4,"A",9600,"A","2021",8,237
"2853",2021-08-26,0,10.6,19.3,28,1.9,5.71,31.14,"USGS","13342500",12.4,"A",11.5,"A",9170,"A","2021",8,238
"2854",2021-08-27,0,13,20.6,28.1,5.8,6.2,29.98,"USGS","13342500",12.4,"A",11.6,"A",9110,"A","2021",8,239
"2855",2021-08-28,0,11,18.3,25.7,6.6,4.19,23.22,"USGS","13342500",12.9,"A",11.6,"A",9150,"A","2021",8,240
"2856",2021-08-29,0,10.2,19.9,29.6,4.3,3.8,33.57,"USGS","13342500",13.2,"A",11.8,"A",8860,"A","2021",8,241
"2857",2021-08-30,0,11.3,22.1,32.8,4,5.02,42.52,"USGS","13342500",13.2,"A",12,"A",8730,"A","2021",8,242
"2858",2021-08-31,0,10.7,21,31.3,1,5.14,39.65,"USGS","13342500",13,"A",11.9,"A",8670,"A","2021",8,243
"3132",2022-06-01,0.35,10.1,16.5,22.8,9.4,1.33,16.92,"USGS","13342500",10.1,"A",9.4,"A",51700,"A","2022",6,152
"3133",2022-06-02,0,10.8,18,25.3,10.6,1.45,20.31,"USGS","13342500",10.6,"A",9.9,"A",51200,"A","2022",6,153
"3134",2022-06-03,3.37,13,20.8,28.7,12.1,0.96,27.2,"USGS","13342500",10.8,"A",10.2,"A",54800,"A","2022",6,154
"3135",2022-06-04,9.43,12.2,18.5,24.9,13.8,0.7,16.02,"USGS","13342500",10.3,"A",9.7,"A",60900,"A","2022",6,155
"3136",2022-06-05,6.59,11.6,14.7,17.9,11.4,0.83,6.79,"USGS","13342500",9.5,"A",9.1,"A",59900,"A","2022",6,156
"3137",2022-06-06,10.14,11.2,16.5,21.9,12.3,0.69,10.37,"USGS","13342500",10.1,"A",9.6,"A",66200,"A","2022",6,157
"3138",2022-06-07,2.46,9.3,15,20.8,9.8,1.12,12.35,"USGS","13342500",10.5,"A",9.8,"A",64200,"A","2022",6,158
"3139",2022-06-08,0,9.2,16.9,24.5,10.2,1.16,19.57,"USGS","13342500",11,"A",10.2,"A",57200,"A","2022",6,159
"3140",2022-06-09,0,12.4,18.8,25.3,11.8,1.57,18.42,"USGS","13342500",10.7,"A",10,"A",53400,"A","2022",6,160
"3141",2022-06-10,3.47,12.9,20.1,27.4,13.8,1.19,21.6,"USGS","13342500",10.7,"A",10.3,"A",60400,"A","2022",6,161
"3142",2022-06-11,15.82,15.3,17.2,19.1,15.1,0.79,4.51,"USGS","13342500",10.5,"A",10,"A",83600,"A","2022",6,162
"3143",2022-06-12,3.75,12.3,16.8,21.4,14.1,0.46,8.61,"USGS","13342500",10,"A",9.7,"A",96000,"A","2022",6,163
"3144",2022-06-13,16.76,8.7,15.2,21.7,11.2,0.55,11.65,"USGS","13342500",10.2,"A",9.7,"A",98300,"A","2022",6,164
"3145",2022-06-14,8.55,8.3,9.6,11,6.9,0.76,3.32,"USGS","13342500",9.2,"A",8.9,"A",91900,"A","2022",6,165
"3146",2022-06-15,0,8,12.5,16.9,4.7,2.06,11.23,"USGS","13342500",10.3,"A",9.3,"A",74700,"A","2022",6,166
"3147",2022-06-16,0,8.1,16.2,24.3,9.2,1.66,18.96,"USGS","13342500",11.6,"A",10.9,"A",59800,"A","2022",6,167
"3148",2022-06-17,0,13.9,18.7,23.5,11.3,3.06,15.29,"USGS","13342500",11.7,"A",11.3,"A",53700,"A","2022",6,168
"3149",2022-06-18,0.66,13.5,17.8,22.1,11.1,2.94,13.3,"USGS","13342500",11.4,"A",11,"A",54900,"A","2022",6,169
"3150",2022-06-19,5.93,10.2,13.6,17.1,10.3,0.86,6.48,"USGS","13342500",10.9,"A",10.5,"A",52400,"A","2022",6,170
"3151",2022-06-20,1.76,10.4,14.9,19.4,9.5,1.09,11.15,"USGS","13342500",10.5,"A",10.2,"A",50900,"A","2022",6,171
"3152",2022-06-21,1.52,10.5,16.1,21.7,10.8,0.85,13.33,"USGS","13342500",11.1,"A",10.3,"A",48200,"A","2022",6,172
"3153",2022-06-22,0,10.7,19,27.4,11.5,1.3,23.54,"USGS","13342500",12.1,"A",11.3,"A",44500,"A","2022",6,173
"3154",2022-06-23,0,12.9,21.4,29.9,12.2,2.28,27.83,"USGS","13342500",12.6,"A",12,"A",44800,"A","2022",6,174
"3155",2022-06-24,0,9.5,17.1,24.7,7.5,1.87,20.79,"USGS","13342500",12.4,"A",12,"A",43000,"A","2022",6,175
"3156",2022-06-25,0,9.4,16.8,24.2,6.9,2.18,20.78,"USGS","13342500",12.1,"A",11.7,"A",37700,"A","2022",6,176
"3157",2022-06-26,0,10.1,19.5,28.9,7.5,2.35,31.26,"USGS","13342500",12.8,"A",12.1,"A",33900,"A","2022",6,177
"3158",2022-06-27,0,11.2,21.9,32.5,11,2.53,36.69,"USGS","13342500",13.4,"A",12.7,"A",32700,"A","2022",6,178
"3159",2022-06-28,0,15.5,25.6,35.8,14.9,3.62,41.06,"USGS","13342500",14,"A",13.3,"A",32300,"A","2022",6,179
"3160",2022-06-29,0,12.8,21.6,30.4,9.2,2.82,32.56,"USGS","13342500",14.1,"A",13.4,"A",32100,"A","2022",6,180
"3161",2022-06-30,0,11.5,19,26.5,8.7,2.33,23.85,"USGS","13342500",14.1,"A",13.4,"A",29700,"A","2022",6,181
"3162",2022-07-01,0,11.4,20.7,30.1,9.1,2.5,33.06,"USGS","13342500",14.3,"A",13.4,"A",26600,"A","2022",7,182
"3163",2022-07-02,0,13.5,22,30.6,10.4,3.27,32.14,"USGS","13342500",14.8,"A",13.7,"A",24200,"A","2022",7,183
"3164",2022-07-03,4.34,13.3,22.4,31.5,12.6,1.63,31.27,"USGS","13342500",14.8,"A",14.1,"A",23100,"A","2022",7,184
"3165",2022-07-04,2.71,14.5,19.7,25,13,1.67,17.02,"USGS","13342500",14.4,"A",13.8,"A",23300,"A","2022",7,185
"3166",2022-07-05,0.76,11.1,17,22.8,11.2,1.09,14.8,"USGS","13342500",14.7,"A",13.7,"A",22900,"A","2022",7,186
"3167",2022-07-06,0,11.5,20.9,30.3,12,1.37,30.77,"USGS","13342500",15.6,"A",14.4,"A",20900,"A","2022",7,187
"3168",2022-07-07,0,15.3,22.2,29,14.1,2.28,23.31,"USGS","13342500",15.6,"A",14.4,"A",20000,"A","2022",7,188
"3169",2022-07-08,0,16.6,22.5,28.5,14.8,2.61,20.85,"USGS","13342500",16.6,"A",15.3,"A",19500,"A","2022",7,189
"3170",2022-07-09,0,15.4,22.5,29.7,13.6,2.57,25.89,"USGS","13342500",16.5,"A",15.4,"A",20300,"A","2022",7,190
"3171",2022-07-10,0,15.1,22.4,29.8,11.6,3.65,28.13,"USGS","13342500",15.6,"A",14.6,"A",20700,"A","2022",7,191
"3172",2022-07-11,0,12.6,20.3,28,9.2,2.75,26.46,"USGS","13342500",15.4,"A",14.2,"A",19800,"A","2022",7,192
"3173",2022-07-12,0,12.8,22.4,31.9,11,2.9,35.16,"USGS","13342500",15.7,"A",14.4,"A",19000,"A","2022",7,193
"3174",2022-07-13,0,15.7,26,36.2,14.3,3.31,44.72,"USGS","13342500",15.5,"A",14.4,"A",18400,"A","2022",7,194
