"","Date","ppt..mm.","tmin..degrees.C.","tmean..degrees.C.","tmax..degrees.C.","tdmean..degrees.C.","vpdmin..hPa.","vpdmax..hPa.","agency_cd","site_no","X_00010_00001","X_00010_00001_cd","X_00010_00003","X_00010_00003_cd","X_00060_00003","X_00060_00003_cd","yr","mo","doy"
"2305",2023-06-26,1,11.6,18.3,25,9.9,2.23,19.25,"USGS","13340600",14.8,"A",14.2,"A",2480,"A","2023",6,177
"2306",2023-06-27,1.63,11.2,18.4,25.6,11.1,1.29,20.63,"USGS","13340600",15,"A",14.3,"A",2530,"A","2023",6,178
"2307",2023-06-28,3.46,12.5,18.6,24.6,13,0.49,16.4,"USGS","13340600",15.5,"A",15,"A",2510,"A","2023",6,179
"2308",2023-06-29,3.18,12.9,19.1,25.3,13.8,0.65,16.67,"USGS","13340600",17.1,"A",16,"A",2430,"A","2023",6,180
"2309",2023-06-30,0,12.9,21.6,30.4,13.3,0.92,28.5,"USGS","13340600",18.8,"A",17.7,"A",2220,"A","2023",6,181
"2310",2023-07-01,0,14,23.3,32.7,12.3,2.43,36.33,"USGS","13340600",19.4,"A",18.4,"A",2100,"A","2023",7,182
"2311",2023-07-02,0,13,21.2,29.4,7.9,4.18,30.64,"USGS","13340600",19.2,"A",18.2,"A",1990,"A","2023",7,183
"2312",2023-07-03,0,10.7,19.1,27.5,5.7,4.22,27.26,"USGS","13340600",18.7,"A",17.7,"A",1910,"A","2023",7,184
"2313",2023-07-04,0,9.3,18.5,27.8,3.2,3.75,30.32,"USGS","13340600",18.3,"A",17.2,"A",1850,"A","2023",7,185
"2314",2023-07-05,0,8.9,18.9,28.9,6.3,2.99,30.82,"USGS","13340600",18.6,"A",17.4,"A",1790,"A","2023",7,186
"2315",2023-07-06,0,10.7,20.5,30.2,7.4,3.31,34.02,"USGS","13340600",19.1,"A",17.8,"A",1740,"A","2023",7,187
"2316",2023-07-07,0,12.2,22,31.8,8.2,3.89,37.38,"USGS","13340600",19.2,"A",18.1,"A",1690,"A","2023",7,188
"2317",2023-07-08,0,13,22.9,32.8,8.8,4.31,40.03,"USGS","13340600",20.1,"A",18.7,"A",1640,"A","2023",7,189
"2318",2023-07-09,0,14,24,33.9,10,4.72,42.28,"USGS","13340600",20.7,"A",19.4,"A",1590,"A","2023",7,190
"2319",2023-07-10,0,15.4,25.1,34.9,11.4,6,43.9,"USGS","13340600",20.8,"A",19.9,"A",1550,"A","2023",7,191
"2320",2023-07-11,0,13.6,20.7,27.7,12.5,2.68,22.2,"USGS","13340600",20.3,"A",19.6,"A",1540,"A","2023",7,192
"2321",2023-07-12,0,11.6,19.8,28.1,9,2.57,27.42,"USGS","13340600",20.1,"A",19.1,"A",1460,"A","2023",7,193
"2322",2023-07-13,0,11.1,21.1,31,8.1,2.92,35.38,"USGS","13340600",20.3,"A",19.3,"A",1420,"A","2023",7,194
"2323",2023-07-14,0,13.1,20.9,28.7,8.8,4.76,28.45,"USGS","13340600",20.6,"A",19.6,"A",1380,"A","2023",7,195
"2324",2023-07-15,0,11.7,21.6,31.6,9.2,3.7,35.02,"USGS","13340600",20.9,"A",19.8,"A",1340,"A","2023",7,196
"2325",2023-07-16,0,13.4,23.5,33.7,8.8,4.59,42.31,"USGS","13340600",21.2,"A",20.2,"A",1310,"A","2023",7,197
"2326",2023-07-17,0,14.2,25.2,36.2,9.3,5.42,49.63,"USGS","13340600",21.1,"A",20.4,"A",1270,"A","2023",7,198
"2327",2023-07-18,0,12.1,20.2,28.4,6.9,4.17,29.47,"USGS","13340600",20.6,"A",20,"A",1230,"A","2023",7,199
"2328",2023-07-19,0,10.2,19.3,28.4,5.5,3.47,30.08,"USGS","13340600",20.5,"A",19.6,"A",1200,"A","2023",7,200
"2329",2023-07-20,0,10.4,21.8,33.1,6.8,3.73,41.49,"USGS","13340600",20.9,"A",19.8,"A",1180,"A","2023",7,201
"2330",2023-07-21,0,13,24.3,35.7,8.6,5.04,48.22,"USGS","13340600",21.6,"A",20.5,"A",1150,"A","2023",7,202
"2331",2023-07-22,0,15.5,26.1,36.8,9.9,6.68,50.6,"USGS","13340600",22,"A",21.2,"A",1110,"A","2023",7,203
"2332",2023-07-23,0,14.9,24.4,33.9,7.9,6.77,42.83,"USGS","13340600",22,"A",21.3,"A",1090,"A","2023",7,204
"2333",2023-07-24,0,13.6,25.1,36.6,9.2,5.62,50.66,"USGS","13340600",22,"A",21.6,"A",1070,"A","2023",7,205
"2334",2023-07-25,1.71,14.7,23.7,32.6,10.1,3.04,37.23,"USGS","13340600",22,"A",21.3,"A",1050,"A","2023",7,206
"2335",2023-07-26,0,12.5,19.8,27.1,8.6,2.94,24.63,"USGS","13340600",21.2,"A",20.6,"A",1040,"A","2023",7,207
"2336",2023-07-27,0,11,19.5,28,5,4.06,29.31,"USGS","13340600",20.6,"A",20,"A",1010,"A","2023",7,208
"2337",2023-07-28,0,10.7,20.2,29.7,4.8,4.47,33.53,"USGS","13340600",20.1,"A",19.5,"A",992,"A","2023",7,209
"2338",2023-07-29,0,10.9,21.7,32.5,6.6,4.51,39.29,"USGS","13340600",20.5,"A",19.7,"A",973,"A","2023",7,210
"2339",2023-07-30,0,14.2,24.4,34.6,8.2,5.54,45.07,"USGS","13340600",21,"A",20.5,"A",947,"A","2023",7,211
"2340",2023-07-31,0,14.1,23,32,7.1,6.43,37.42,"USGS","13340600",21,"A",20.8,"A",922,"A","2023",7,212
"2341",2023-08-01,0,12,22.3,32.6,6,4.69,40.09,"USGS","13340600",21.3,"A",20.8,"A",907,"A","2023",8,213
"2342",2023-08-02,0,11.5,23.1,34.8,5.6,4.68,46.79,"USGS","13340600",21.4,"A",20.7,"A",883,"A","2023",8,214
"2343",2023-08-03,0,13.3,24.2,35.2,5.7,7.13,48.06,"USGS","13340600",21.5,"A",21,"A",867,"A","2023",8,215
"2344",2023-08-04,0,13.7,24.3,34.9,5.8,6.44,47.4,"USGS","13340600",21.4,"A",20.7,"A",859,"A","2023",8,216
"2345",2023-08-05,0,14.2,22,29.8,8.6,5.55,30.66,"USGS","13340600",20.5,"A",19.7,"A",882,"A","2023",8,217
"2346",2023-08-06,1.38,14.5,20.5,26.5,12.9,0.83,20.23,"USGS","13340600",19,"A",18.8,"A",991,"A","2023",8,218
"2347",2023-08-07,1.93,13.4,19.6,25.9,14.2,0.71,17.38,"USGS","13340600",19.9,"A",19,"A",1020,"A","2023",8,219
"2348",2023-08-08,3.31,12.8,19.4,26,13.4,0.44,19.15,"USGS","13340600",19.9,"A",19.2,"A",1010,"A","2023",8,220
"2349",2023-08-09,0,13.3,19.5,25.7,13.2,0.97,17.42,"USGS","13340600",19.3,"A",18.5,"A",951,"A","2023",8,221
"2350",2023-08-10,0.69,12.2,18.5,24.7,12,0.92,16.85,"USGS","13340600",18.5,"A",18,"A",923,"A","2023",8,222
"2351",2023-08-11,0,10.7,18.7,26.7,8,2.06,25.04,"USGS","13340600",19.3,"A",18.2,"A",873,"A","2023",8,223
"2352",2023-08-12,0,9.3,19.8,30.2,7,2.38,33.57,"USGS","13340600",19.3,"A",18.8,"A",831,"A","2023",8,224
"2353",2023-08-13,0,11.5,20.6,29.7,7.5,3.55,31.75,"USGS","13340600",20,"A",19.2,"A",806,"A","2023",8,225
"2354",2023-08-14,0,12.1,22.7,33.2,8.8,3.85,39.73,"USGS","13340600",20.6,"A",19.8,"A",785,"A","2023",8,226
"2355",2023-08-15,0,14.4,25.6,36.8,9.1,5.58,51.34,"USGS","13340600",21.5,"A",20.7,"A",766,"A","2023",8,227
"2356",2023-08-16,0,15.7,27.3,38.8,9.6,6.9,58.28,"USGS","13340600",22.1,"A",21.3,"A",745,"A","2023",8,228
"2357",2023-08-17,0,16.9,27.1,37.2,9.8,7.71,51.96,"USGS","13340600",22.2,"A",21.5,"A",729,"A","2023",8,229
"2358",2023-08-18,0,15.5,26.5,37.6,8.3,6.15,54.75,"USGS","13340600",21.7,"A",21.2,"A",718,"A","2023",8,230
"2359",2023-08-19,0.58,12.2,21.4,30.7,5.4,7.33,34.44,"USGS","13340600",20.5,"A",20,"A",750,"A","2023",8,231
"2360",2023-08-20,0,9.4,20.4,31.4,2.1,5.58,40.1,"USGS","13340600",19.8,"A",19.2,"A",721,"A","2023",8,232
"2361",2023-08-21,0,14.3,19.5,24.7,10.5,4.34,18.23,"USGS","13340600",18.9,"A",18.6,"A",786,"A","2023",8,233
"2362",2023-08-22,14.94,15.7,17.6,19.5,15.4,0.28,6.24,"USGS","13340600",18.9,"A",18.3,"A",1150,"A","2023",8,234
"2363",2023-08-23,3.84,13.4,18.3,23.3,14,0.3,13.27,"USGS","13340600",19.4,"A",18.8,"A",1080,"A","2023",8,235
"2364",2023-08-24,1.05,10,16.8,23.6,8.4,1.82,18.76,"USGS","13340600",19.2,"A",18.4,"A",984,"A","2023",8,236
"2365",2023-08-25,0,8.9,18.4,28,8.2,1.72,27.65,"USGS","13340600",18.8,"A",17.6,"A",814,"A","2023",8,237
"2366",2023-08-26,0.48,11.4,18,24.7,11.1,1.25,17.26,"USGS","13340600",18.7,"A",17.9,"A",806,"A","2023",8,238
"2367",2023-08-27,0,11.7,22.5,33.3,11.3,1.13,39.51,"USGS","13340600",19.4,"A",18.6,"A",770,"A","2023",8,239
"2368",2023-08-28,0,14.2,24.4,34.6,10.1,5.28,43.18,"USGS","13340600",20.3,"A",19.5,"A",728,"A","2023",8,240
"2369",2023-08-29,0,13.8,24.6,35.4,9.2,5.99,46.93,"USGS","13340600",20.2,"A",19.6,"A",710,"A","2023",8,241
"2370",2023-08-30,12.14,11.7,21.4,31,11.2,0.57,32.39,"USGS","13340600",19.3,"A",18.1,"A",1160,"A","2023",8,242
"2371",2023-08-31,7.26,10.9,12.6,14.3,10.3,0.61,3.86,"USGS","13340600",16.9,"A",16.1,"A",1370,"A","2023",8,243
